iterStep,process,time
484,health serialization,0.020496845245361328
485,order serialization,0.012145757675170898
486,health serialization,0.007218122482299805
487,order serialization,0.014408111572265625
488,health serialization,0.0011761188507080078
489,order serialization,0.018526077270507812
490,health serialization,0.0364222526550293
491,order serialization,0.005343198776245117
492,health serialization,0.014628410339355469
493,order serialization,0.031063318252563477
494,health serialization,0.014700889587402344
495,order serialization,0.05542707443237305
496,health serialization,0.005949735641479492
497,order serialization,0.03127455711364746
498,health serialization,0.000982522964477539
499,order serialization,0.0297243595123291
500,health serialization,0.030683517456054688
501,order serialization,0.01094198226928711
502,health serialization,0.012209892272949219
503,order serialization,0.018597126007080078
504,health serialization,0.00674891471862793
505,order serialization,0.015096902847290039
506,health serialization,0.00652003288269043
507,order serialization,0.007643699645996094
508,health serialization,0.02496933937072754
509,order serialization,0.015812397003173828
510,health serialization,0.007267951965332031
511,order serialization,0.03308606147766113
512,health serialization,0.010596513748168945
513,order serialization,0.011809825897216797
514,health serialization,0.02060985565185547
515,order serialization,0.04207301139831543
516,health serialization,0.0224001407623291
517,order serialization,0.014741659164428711
518,health serialization,0.0022585391998291016
519,order serialization,0.008935928344726562
520,health serialization,0.004690885543823242
521,order serialization,0.021884918212890625
522,health serialization,0.013320207595825195
523,order serialization,0.04434943199157715
524,health serialization,0.029325246810913086
525,order serialization,0.0036163330078125
526,health serialization,0.0035965442657470703
527,order serialization,0.026443958282470703
528,health serialization,0.014131307601928711
529,order serialization,0.02622532844543457
530,health serialization,0.010922431945800781
531,order serialization,0.0463254451751709
532,health serialization,0.008765935897827148
533,order serialization,0.028647184371948242
534,health serialization,0.005895376205444336
535,order serialization,0.03512454032897949
536,health serialization,0.02319169044494629
537,order serialization,0.020961284637451172
538,health serialization,0.01586604118347168
539,order serialization,0.03405952453613281
540,health serialization,0.0033419132232666016
541,order serialization,0.030437231063842773
542,health serialization,0.0016317367553710938
543,order serialization,0.0020499229431152344
544,health serialization,0.02474045753479004
545,order serialization,0.016831398010253906
546,health serialization,0.013301849365234375
547,order serialization,0.028178691864013672
548,health serialization,0.031074047088623047
549,order serialization,0.04356050491333008
